"smiles","actual"
"Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2C(C)(C)C)c1",0.456380000000003
"O=C(Nc1ccnn1C1CCN(C2CCCC2)CC1)c1ccccc1",1.60678
"COc1ccc(NC(=O)CN(C)C(=O)c2c(C)nn(Cc3ccccc3)c2C)cc1",0.0576800000000013
"CC(C)C(C(=O)NCc1ccco1)N(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccccc1",1.79238
"CC(C)Sc1nnc(-c2c[nH]c3ccccc23)n1C",1.30128
"O=C(NC(=S)NC1CCSC1=O)c1ccc([N+](=O)[O-])cc1",-0.601119999999998
"Cc1ccc(OCc2csc(N)n2)cc1",-0.946119999999997
"CC1CCC(C(C)C)C(OCC(O)CNC(C)c2ccccc2)C1.Cl",0.875480000000003
"COC(=O)c1cc(S(=O)(=O)N(C)C2CCCCC2)cn1C",1.13448
"S=C(NCCNCc1ccccc1)NC1CCCCC1",1.71768
"Cn1c(SCc2nc3ccccc3c(=O)[nH]2)nc2ccccc21",0.933280000000003
"NC(=O)Nc1ccccc1C(=O)N1CCC(O)(c2ccc(Cl)cc2)CC1",-0.977419999999999
"COc1ccc(O)c(/C=N/Nc2nc(C)cc(-c3ccccc3)n2)c1",-1.82232
"O=C(CCSc1nc(-c2ccc3c(c2)OCO3)cc(C(F)(F)F)n1)NCc1ccco1",0.890180000000001
"COc1ccccc1/C=C1C(=N/O)/C2CCN/1CC2",0.383480000000002
"COC(=O)c1sccc1Oc1c(Cl)cccc1[N+](=O)[O-]",-0.801319999999997
"OCC[C@H]1C[C@@H](O)[C@H](O)[C@]2(Cc3ccccc3CCO2)O1",-0.537419999999997
"O=C(COc1nc2ccccc2nc1N1CCOCC1)NCC(F)(F)F",0.307380000000002
"CC(C)N=C1NN=C(c2cccs2)C(CC(=O)O)S1",-0.534719999999997
"O=C(OCC(=O)c1ccc[nH]1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1",1.30858
"CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1",1.17098
"CC(=O)c1cccc(N/C=C\c2nnnn2-c2ccc(F)cc2)c1",0.338480000000001
"CCN(CC(=O)Nc1ccc2c(c1)OCCO2)C(=O)/C=C/c1ccc(OC)cc1OC",-1.40672
"O=C1C2C3C=CC(C3)C2C(=O)N1c1nc2ccccc2s1",-1.48602
"O=[N+]([O-])c1cc(-c2cnc3ccccc3n2)ccc1Oc1ccc(Cl)cc1",-0.863019999999999
"O=C(N/N=C/c1cccc(OC(=O)c2cccc(Br)c2)c1)c1cccnc1",0.404680000000003
"Cc1c(C(=O)NCc2ccccc2)oc2ccc(S(=O)(=O)N3CCC4(CC3)OCCO4)cc12",-0.453019999999999
"COc1nc(OCCNC(C)=O)nc(N(C)C)n1",0.0002800000000036
"O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1",1.94818
"Cc1cc(OC(=O)N2CCOCC2)cc(C)c1Cl",1.26708
"O=C(O)C(Cc1ccccc1)N1C(=O)/C(=C/c2ccccc2)SC1=S",-0.221019999999999
"CCC(C)(C)NC(=O)CN(Cc1ccco1)C(=O)CCC(=O)Nc1nccs1",-0.680019999999999
"CN(C(=O)Cn1cc(C(F)(F)F)cc(Cl)c1=O)C1CCS(=O)(=O)C1",0.375280000000004
"CCCCN(C(=O)NC(=O)Nc1cccc(C)c1C)S(C)(=O)=O",1.53598
"O=C1c2cccc([N+](=O)[O-])c2C(=O)N1c1cccnc1",1.65898
"COc1ccc(-c2ccc(C(C)=O)cc2)cc1[C@H]1[C@H]2C=CC[C@@H](C)[C@@H]2C(=O)N1Cc1ccccc1",0.193080000000002
"Cc1ccc(C(=O)n2nc(-c3ccco3)nc2N)cc1",1.95768
"O=C(NCc1ccc2c(c1)OCO2)C1CCN(c2ncccn2)CC1",0.298680000000001
"Cc1ccc([C@@H]2[C@@H]3C(=O)N(c4ccccc4)C(=O)[C@@H]3[C@]3(Cc4ccccc4)C(=O)N(CC4CC4)CC(=O)N23)o1",0.669480000000004
"C=CCn1c(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)nnc1-c1ccoc1C",-0.510219999999997
"CC(=O)Nc1ccc(S(=O)(=O)NCCNC(=O)c2ccccc2F)cc1",1.98868
"O=C(/C=C/Nc1ccccc1)c1ccccc1",-0.634019999999996
"O=c1oc2ccccc2c2c1nc(C(F)(F)F)n2-c1ccccc1",0.356180000000002
"Cc1cccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc12",1.54998
"CCCC(=Nc1ccccc1OC)C1=C(O)CC(c2ccccc2)CC1=O",0.705680000000001
"COc1ccc(C(C(=O)NC2CCCC2)N(C(=O)c2snc(-c3ccc(F)cc3)c2N)c2ccc(F)cc2)cc1",1.29118
"Cc1noc(/C=C/N(C)C)c1S(=O)(=O)N(C)CC(=O)NC1CCCCC1",-0.565119999999997
"COc1cc(NC(=O)C/C(C)=N/NC(=O)Cc2ccccc2)c(OC)cc1Cl",0.287580000000002
"CC(=O)c1cnc2nc(SCc3ccccc3)nn2c1C",0.852380000000004
"O=C(CNCC1CCCO1)N1CCCc2ccccc21.O=C(O)C(=O)O",1.45948
"COc1ccc(NC(=O)Nc2nnc(N3C(C)CCCC3C)s2)cc1OC",0.917580000000001
"O=C(CCl)N1CCN2C(=O)c3ccccc3C12c1ccc(Cl)cc1",-1.56162
"CCn1c(=O)n(CC)c2cc(N3CCCC3)c(NC(=O)c3ccccc3C)cc21",-1.30992
"CCC(Sc1nc(-c2ccccc2)c(C#N)c(=O)[nH]1)C(=O)Nc1nnc(C)s1",1.73248
"COc1ccccc1Nc1nnc(SCC(=O)N2CCCC2)s1",1.26948
"COCCn1c(SCC(=O)NC(=O)NCc2ccccc2)nc2ccccc2c1=O",-1.29012
"O=C(Cc1ccccc1)Nn1cnc2ccccc21",-0.196719999999999
"CCOC(=O)c1cn[nH]c1NC(=S)Nc1ccc(Cl)cc1",1.85598
"CC1(C)CC(NC(=O)c2ccc(Cl)cc2)CC(C)(C)N1",-1.60432
"Fc1ccc(NC(=S)N2CCCc3ccccc32)cc1",-0.392719999999997
"COC(=O)Cn1cc(C(=O)c2ccccc2F)c2ccccc21",-1.29242
"COc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)cc1",1.50508
"Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2Cc2ccccn2)cc1",-0.562319999999996
"COc1ccc2c(c1OC)C(=O)OC2CC(=O)c1ccc(N(C)C)cc1",-1.01872
"O=C(Nc1ccccc1-c1nc2ccccc2[nH]1)c1sc2ccccc2c1Cl",1.58808
"NS(=O)(=O)c1ccc(NC(=O)COC(=O)CCNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1",0.607780000000002
"Cc1cc(C)n2nc(CC(=O)NCc3ccccc3Cl)nc2n1",0.407080000000001
"COc1ccc(NC(=O)CSc2ccccc2)cc1S(=O)(=O)N1CCCCC1",-0.0204199999999979
"CCCC(=O)C1=C(N(C)c2ccccc2)CC(C)(C)C(C(=O)OC)C1=O",1.81768
"CCN1c2ccccc2S(=O)(=O)c2ccccc21",0.293680000000002
"O=[N+]([O-])c1cc(S(=O)(=O)N2CCOCC2)ccc1OCc1cccc(Cl)c1",1.30578
"O=C1CSC(c2cccnc2)N1c1ccc(Cl)cc1",1.63738
"CCOC(=O)c1ccc(CNC(=O)CSc2nnc(-c3ccncc3)o2)cc1",-1.31172
"Cc1cc2nc(C)n(CCCN)c2cc1C.Cl",-0.0557199999999973
"O=C(c1cc(N2C(=O)C3C4CCC(C4)C3C2=O)ccc1Cl)N1CCN(c2ccccc2F)CC1",-0.361019999999996
"COc1ccccc1CNS(=O)(=O)c1ccc2c(c1)CCCN2C(C)=O",0.483380000000004
"N#C/C(=C\c1ccccc1)C(=O)N1CCN(c2ccccc2F)CC1",-1.16802
"Cc1ccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)cc1C",-0.353919999999999
"O=S(=O)(CCSc1nc2ccccc2o1)Cc1ccccc1",-0.258819999999997
"Cc1[nH]nc2c1C(c1ccc(F)cc1)C(C#N)=C(N)O2",-1.42932
"COc1ccc(-c2c(C#Cc3ccsc3)c3cc(Br)ccc3n2C)cc1",0.880880000000001
"O=c1cc(CO)occ1OCc1ccccc1",-1.90082
"CCc1ccc(N2CN(Cc3ccco3)CNC2=S)cc1",-0.470119999999998
"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2C3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O",0.252880000000001
"CC[C@H](C)[C@H](NC(N)=O)C(=O)Nc1ccccc1F",1.36328
"COc1ccc(Nc2cc(C(=O)NCc3ccco3)c3ccccc3n2)cc1",-0.0140199999999986
"COc1ccc(N(CC(=O)N2CCN(c3ccccc3F)CC2)S(=O)(=O)c2ccc(C)cc2)cc1",-1.28082
"COc1cc(OC)cc(C(=O)OC/C(O)=C(\C#N)c2nc3ccccc3[nH]2)c1",-1.12592
"Cc1[nH]c2ccc(C(=O)N3CCN(c4ccc(F)cc4)CC3)cc2c1C",1.65788
"N#CCCN(C(=O)COC(=O)Cc1c[nH]c2ccccc12)c1ccccc1",1.86248
"O=C(COc1ccc2c3c(c(=O)oc2c1)CCCC3)NCCN1CCOCC1",1.37328
"Cc1ccc(/C=C2\SC(N3CCCCC3)=NC2=O)cc1",0.193280000000001
"O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccccn1",1.17718
"Cc1cccc(OCC(=O)OCC(=O)N(CC(C)C)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)c1C",1.46858
"Cl.NCCc1nnc(SCc2ccc(F)cc2)o1",-0.729619999999997
"CC(C)CC(=O)NCCNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F",1.38518
"O=C1OC(Nc2ccc(Br)cc2F)c2ccccc21",-1.42732
"CCn1cc(Br)c(C(=O)NC(C)c2ccccc2)n1",-1.15362
"O=C(NCc1ccccc1)C1CCN(S(=O)(=O)c2ccc(N3CCCC3=O)cc2)CC1",0.265280000000001
"Cn1c(CC(=O)Nc2ccc(Cl)cc2)nnc1SCC(=O)N1CCOCC1",-0.701819999999998
"COCCN(C(=O)CCC(=O)Nc1nccs1)C(C(=O)NC(C)(C)C)c1ccc(F)cc1",-1.98232
"COc1ccc(CNC(=O)C2CCCN(c3nccc(C)n3)C2)cc1",-0.849219999999999
"Cc1csc2ncc(C(=O)N3CCCc4ccccc43)c(=O)n12",-0.0380199999999995
"Cc1ccc(-c2ncns2)cc1",1.95798
"CCOc1ccc(CNC(=O)C2CCN(c3nnc(C)c4c(C)n(-c5ccc(C)cc5)nc34)CC2)cc1",-0.254419999999996
"O=C(Nc1ccc(CN2CCOCC2)cc1)c1cc(Cl)ccc1Cl",0.807380000000002
"Cc1cccnc1NC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2",0.0800800000000024
"CC(=O)N1CCN(C(=O)CCNS(=O)(=O)c2ccc(Br)cc2)CC1",-1.75232
"Cc1cccc(C)c1N1CC(=O)N(c2c(C)cccc2C)CC1=O",-1.91392
"Cn1ccnc1SCC(=O)Nc1ccc2c(c1)OCO2",0.703080000000004
"C=CCNc1nnc(C)c2ccccc12",1.57228
"CCOC(=O)n1c(=O)oc2ccccc21",0.064980000000002
"CC(CNC(=O)C1CCCCC1C(=O)O)c1ccccc1",-0.786719999999999
"Cc1cccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)c1C",0.700880000000002
"CCC(C)OC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(N(C)C)cc1)C2",0.608880000000003
"O=c1c2ccccc2nc(/C=C/c2ccc(O)cc2)n1-c1ccc(O)cc1",1.37228
"CCOC(=O)N1C(=O)[C@](c2ccc(Cl)cc2)(C(C)C)N1C(=O)OCC",1.41928
"Cl.N=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCC2",-0.484919999999999
"COc1ccccc1NC(=O)CN1CCN(C(=O)C2CCCO2)CC1",0.971380000000004
"O=C(Oc1ccc(OC(=O)c2ccncc2)cc1)c1ccncc1",-1.78062
"Cc1nnc(-c2cccc(Br)c2)c2cn(-c3cccc(Br)c3)nc12",0.900080000000003
"CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1",0.198480000000004
"Cc1cccc(/C=N/NC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)n1",1.04088
"COc1ccc(/C(O)=C2/C(=O)C(=O)N(CCN(C)C)C2c2cccnc2)cc1C",1.58328
"NC(=O)c1cnn(-c2cccc(Cl)c2)c1N",1.32128
"O=C(Nc1cccnc1)C1COc2ccccc2O1",-1.56332
"CCOC(=O)C1=C(CSc2nc(C)cc(C)c2C#N)OC(N)=C(C#N)C1c1ccccc1.CN(C)C=O",0.173180000000002
"COc1ccc(/C=C/C(=O)c2c(O)cc(C)oc2=O)c(OC)c1",0.140680000000003
"COc1cc(SC#N)ccc1N=Cc1c(C)[nH]n(-c2ccc(C)cc2)c1=O",-1.36022
"CC(=O)N(C)c1ccc(NC(=O)Nc2ccc(C)c(C)c2)cc1",-0.763519999999996
"O=C1c2ccccc2C(=O)C1c1ccccc1F",-1.72302
"O=C(/C=C/c1ccc(S(=O)(=O)N2CCOCC2)cc1)NCc1ccccc1F",-0.948319999999999
"CCC(CC)c1nnc(NC(=O)C2CC(=O)N(CCc3ccc(OC)c(OC)c3)C2)s1",-0.537319999999998
"c1ccc(C2=NNC(c3ccco3)=Nc3ccccc32)cc1",0.172580000000004
"COC(=O)c1cc(OC)c(OC)c(OC)c1NC(=O)c1ccc(S(=O)(=O)N(C)C)cc1",1.06928
"Cc1nc2sc3c(O)cc(=O)[nH]c3c2c(C)c1C",0.112580000000001
"Cc1ccc(-c2noc(-c3cccs3)n2)cc1",-0.851219999999998
"O=C(Nc1ccc(F)cc1)Nc1nnc(-c2ccccc2)o1",-0.0939199999999971
"Cc1sc2nc(SCC(=O)Nc3ccc(S(N)(=O)=O)cc3)[nH]c(=O)c2c1C",-0.659719999999997
"CCCc1nc2ccccc2c(C(=O)OCC(=O)NCc2ccc3c(c2)OCO3)c1CC",0.444380000000002
"CCc1ccc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)N(C)Cc4ccco4)c(=O)c3c2)cc1",0.0431800000000031
"COc1ccc(-c2csc3ncnc(N4CCN(CCO)CC4)c23)cc1",-1.11932
"CC(C(=O)Nc1ccc2c(c1)OCCO2)c1ccc([N+](=O)[O-])cc1",1.87488
"CCOC(=O)C1CCCN(C(=O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)C1",1.05698
"COc1ccc(CC(=O)NCc2ccc3c(c2)cc(C)n3C)cc1OC",0.894280000000002
"CC1CC(C)(C)NC(=S)N1CCC(=O)N1CCN(c2ccccc2)CC1",0.179680000000001
"Cc1cccc(N(Cc2nnc3n2CCCCC3)C(=O)Nc2ccccc2)c1",-0.897819999999999
"O=C(O)CN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)OCCO2",-1.41232
"O=C(NN1CCOCC1)c1ccc(F)cc1",1.46798
"O=S(=O)(c1ccc(F)c(F)c1)N1CCN(c2ccccn2)CC1",1.99148
"COc1ccccc1NC(=O)CN1C(=O)NC2(CCCCCCC2)C1=O",1.07928
"O=C(Nc1cccn(Cc2c(Cl)cccc2Cl)c1=O)c1ccc(Cl)cc1",-0.226119999999998
"CCOc1ccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)cc1",-0.472219999999997
"Cc1cccc(/C=N/NC(=O)NC23CC4CC(CC(C4)C2)C3)n1",1.99708
"CC1(C)CC(=O)C(=CN2CCOCC2)C(=O)C1",-0.129819999999999
"Fc1ccc2c(c1)C(c1ccc(N3CCOCC3)cc1)=NNC(c1cccs1)=N2",-1.96222
"Br.COc1cccc(C(=O)Cn2c(NCCO)nc3ccccc32)c1",1.97148
"O=C(NNc1ccccn1)c1ccc(Cl)nc1",1.48398
"O=C(CSc1nc2ccc(NC(=O)CSc3nnnn3-c3ccccc3)cc2s1)Nc1ccccc1",0.336980000000001
"COc1ccc(N2C(=O)C3CCCN3C2c2ccccc2)cc1",-0.764819999999997
"CCOCCCNC(=O)C1CCN(S(=O)(=O)c2cc(Br)cc3c2N(C(=O)CC)CC3)CC1",-1.15592
"O=S(=O)(NCc1cccnc1)c1ccc2c(c1)OCCO2",0.450280000000003
"O=C(O)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1",-0.716819999999999
"O=C(O)CCSc1ccc2ccccc2n1",0.579380000000004
"CCOc1ccc(CNC(=O)CS(=O)(=O)Cc2nc(-c3ccc(OC)cc3)oc2C)cc1",-0.887519999999999
"C1=CCN(Cc2ccccc2)C1",0.360080000000004
"Cc1ccc(NC(=O)Cn2cnc3cc([N+](=O)[O-])ccc3c2=O)cc1",0.769780000000001
"Cc1cccc(NC(=S)N/N=C/c2cccc([N+](=O)[O-])c2)c1",-0.540419999999998
"COc1ccc(C2CC(c3ccccc3)=NN2C(=O)CSc2ncn[nH]2)cc1",-1.26382
"CC1CCCC(C)N1C(=O)COC(=O)CCc1nc2ccccc2c(=O)[nH]1",-1.29012
"CCCCN(CCCC)S(=O)(=O)c1ccc(N2CCCC2=O)c([N+](=O)[O-])c1",-1.42162
"CCN(C(=O)CSc1nnc(CNc2cccc(OC)c2)n1C1CCCCC1)C1CCS(=O)(=O)C1",-1.41992
"COc1cc(/C=N/Nc2nc(Nc3ccccc3)nc(N3CCCCC3)n2)ccc1OCC(=O)O",-1.73852
"CC(C)Nc1nc(Cl)nc(N(C#N)CN2C(=O)c3ccccc3S2(=O)=O)n1",-1.39352
"Cc1ccc(C2CN(CCC(N)=O)C(=O)CO2)cc1",1.93998
"CC(C)CC(=O)N=C1SC2CS(=O)(=O)CC2N1CCc1ccccc1",0.376080000000002
"O=C(NCCc1ccc(F)cc1)c1cc(=O)c2ccccc2o1",0.700780000000002
"Nn1c(SCC(=O)Nc2nccs2)nnc1-c1cccnc1",0.352780000000003
"N#Cc1ccc(/C=C/C(=O)c2ccco2)cc1",1.68278
"COC(=O)c1ccc(N2CCOCC2)c(NC(=O)c2ccco2)c1",1.95228
"C/C(=N\NC(=O)Cn1c(-c2ccccn2)nc2ccccc21)c1ccccc1",-1.68742
"CCN(CC)S(=O)(=O)c1cc(NC(=O)C(C)N2CC=C(c3ccccc3)CC2)ccc1C",0.182480000000002
"S=C(Nc1ccc(Cl)cc1)NN1CCOCC1",-0.581719999999997
"O=C(OCCN=C1NS(=O)(=O)c2ccccc21)c1ccncc1",-1.44092
"CCCCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1c(N)n(CCC)c(=O)[nH]c1=O",0.855980000000002
"CCC(C(=O)OCC(=O)N1C(C)CCCC1C)c1ccccc1",1.71658
"CC(NS(=O)(=O)c1ccc(Br)cc1)C(=O)NCc1ccco1",1.98358
"N#Cc1c(N)nc(N2CCCC2)c(C#N)c1-c1ccc(Cl)cc1",1.34708
"O=C(NNC(=O)c1cccc(Br)c1)C(=O)N1CCCCC1",-0.807019999999998
"Cl.O=C(CSc1nc2cc(Cl)ccc2o1)Nc1ccc(N2CCOCC2)cc1",0.610280000000003
"COc1ccc(-c2cc(C(=O)N/N=C/c3sccc3C)c3ccccc3n2)c(OC)c1",1.28808
"CCc1[nH]nc(C(=O)NC2CCCN(Cc3ccccc3F)C2)c1C",0.368380000000002
"Cc1onc(-c2ccccc2)c1C(=O)N1CCN(S(=O)(=O)c2ccccc2Br)CC1",-1.99152
"CCOc1cc(-c2nc(C)c(C(C)=O)n2O)ccc1OCC(=O)Nc1ccc(F)cc1",-0.581619999999997
"NC(=O)c1ccc(NC(=O)COC(=O)c2n[nH]c3ccccc23)cc1",0.681080000000002
"COCCCNC(=S)N(CCO)Cc1cc2cc3c(cc2[nH]c1=O)OCO3",0.0735800000000033
"C=CCn1c(SCC(=O)c2cccs2)nc2ccccc2c1=O",0.896880000000003
"COc1ccc(CCn2c(O)c(/C=N/N3CCCCC3)c(=O)[nH]c2=O)cc1OC",0.0589800000000018
"COC(=O)c1ccccc1N=Nc1c(N)[nH][nH]c1=O",-0.101619999999997
"CCCOP(=O)(O)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-].Cc1ccc(N)cc1",0.848880000000001
"Cc1ccc(S(=O)(=O)NNc2ccccc2)c(C)c1",-0.462319999999998
"CCSc1nnc(NC(=O)C(Cc2ccccc2)n2cccc2)s1",1.30738
"C=CCN1C(=O)NC(=O)/C(=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)C1=O",0.206780000000002
"O=C(CSc1nc(C(F)(F)F)cc(=O)[nH]1)N1CCCCCC1",1.21548
"O=C(NC(=S)NC1CCCCC1)c1ccccc1",1.49638
"CCOC(=O)C1CCCN(Cc2cccc(Oc3ccccc3)c2)C1",0.824480000000001
"COc1ccc(Br)cc1/C=N/Nc1ccc(Cl)c(C(=O)O)c1",-1.59062
"CCN(C(=O)c1ccc(NC(=O)c2ccco2)cc1)c1ccccc1",0.857580000000002
"CCOC(=O)c1c(NC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)sc2c1CCCC2",1.62828
"CC(C)(C)C(=O)C[n+]1ccc(C(N)=O)cc1.[Br-]",0.810980000000001
"COc1ccc(OC)c(/C=N/OC(=O)Nc2ccc(Cl)cc2)c1",-1.73652
"CS(=O)(=O)N1CC(C(=O)NC2CC2)Oc2ccc(Cl)cc21",0.0646800000000027
"CCCC(O)(CCC)C(=O)NN1CCCCC1",-1.57612
"C=CCN(CC=C)S(=O)(=O)c1ccc(NC(=S)NC(=O)/C=C/c2cccc3ccccc23)cc1",1.52108
"CC1(C)CC(NC(=O)c2ccccc2F)CC(C)(C)N1",1.84198
"COc1ccc(C(=O)NC(Nc2ccc(C)cc2)C(Cl)(Cl)Cl)cc1",-0.866519999999998
"C=CC[N+]1(CC#CCOC(c2ccccc2)c2ccccc2)CCOCC1.[Cl-]",-0.242419999999999
"O=C(CCC1CCCC1)N1CCN(S(=O)(=O)Cc2ccccc2)CC1",-1.81102
"CC(C)(C)N(Cc1ccccc1)C(=O)CSc1nnc(CNc2ccc(F)cc2)o1",1.11838
"Cc1c(C(=O)N2CCCCCC2)nnn1-c1nonc1N",1.21948
"CN1C[C@@H]2C(c3ccc(C(F)(F)F)cc3)C3(c4ccccc4)CC2(C3)[C@H]1c1ccccc1",-1.13542
"CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)COC(=O)/C=C/c2ccc3ccccc3n2)c1",1.52748
"CC1Cc2ccccc2N1C(=O)C1CC(=O)N(c2ccccc2)C1",1.63478
"Cc1cnc(C(=O)OCC(=O)c2ccc(F)c(F)c2)cn1",0.156980000000001
"Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COC(=O)C1COc2ccccc2O1",-1.80102
"COC(=O)CN(c1cc(C(F)(F)F)ccc1Cl)S(C)(=O)=O",-0.798419999999997
"Cc1cccc(NC(=O)Cc2ccc(Br)cc2)n1",1.47088
"O=C(c1ccccc1)c1cncc(Br)c1",1.71638
"COc1ccc(C(=O)/C=C(\N)C(F)(F)F)c(O)c1",-1.24582
"Cc1ccc2nc(/C(C#N)=C\c3ccc(Oc4ccc([N+](=O)[O-])cn4)cc3)[nH]c2c1",1.61418
"COCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cc2c(cc1Br)OCO2",-1.28692
"CCN(CC)C(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3",1.54178
"CC(=O)N1c2ccccc2[C@@H](C)[C@@H]1C",1.84378
"O=C(OC1CCCCC1=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1",0.644380000000002
"CC(=O)c1cccc(NC(=O)N2CCCCCC2)c1",1.49578
"Cc1nc2c(C)cccc2cc1C(=O)N/N=C/c1cccnc1",-1.69322
"O=C(CCCCn1c(=O)c2ccccc2n(CC(=O)NC2CCCC2)c1=O)NC1CCCC1",-1.53072
"O=C(c1ccc(Cl)cc1)N1CCSCC1",0.618880000000001
"COc1ccc(-c2noc(N3CCC(C(=O)Nc4ccc(OC)c(OC)c4)CC3)n2)cc1",-0.894919999999999
"CC(Sc1nnc2ccccn12)C(=O)Nc1ccc(Cl)cn1",-1.49862
"O=C(O)c1ccccc1S(=O)(=O)Cc1ccccc1",-0.597119999999997
"CCCCN(C(=O)C1CCC1)c1c(N)n(CCC)c(=O)[nH]c1=O",-1.70802
"COC(=O)c1ccc(/C=C2\SC(=S)N(CCCC(=O)NCCCN3CCOCC3)C2=O)cc1",-0.615319999999997
"O=C(CSc1nn(-c2ccccc2)c(=S)s1)NC1CCS(=O)(=O)C1",1.40788
"Cc1cccc(C(=O)O/N=C2\CCS(=O)(=O)c3sccc32)c1",1.15888
"O=C(NC1c2ccccc2-c2ccccc21)C(c1ccccc1)c1ccccc1",0.767780000000002
"CN1CCN(CCC(=O)N/N=C/c2cc([N+](=O)[O-])ccc2O)CC1",1.17688
"Cc1ccc(CN2C(=O)S/C(=C\c3ccccc3OCC(=O)O)C2=O)cc1",1.61388
"Cc1ccc2c(c1)N(CC(=O)NCCCN1CCOCC1)C(=O)c1cccnc1O2",0.528980000000001
"N#CCCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1",0.386380000000003
"Cc1cc(F)c(F)c(C(=O)N2CCCCC2C)c1Cl",1.73398
"CC(=O)c1c(OC(=O)c2ccco2)c2ccccc2n1C",1.13778
"O=C(CN1CCCC1)Nc1ccc(Cl)cc1C(F)(F)F",0.319980000000001
"O=C(Nc1ccc2ccccc2n1)c1ccccc1",1.09478
"COc1ccc(OC)c(S(=O)(=O)N2CCCC(C(=O)N3CCC(C(N)=O)CC3)C2)c1",-1.94792
"O=C(NCC1CCCO1)c1cccc(NC(=O)c2ccc(Br)cc2)c1",-0.865119999999997
"CCOc1cc(CNCc2ccccn2)cc(Cl)c1OCC.Cl",-0.796119999999998
"CCCCC1(Cc2ccc(OC)c([N+](=O)[O-])c2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O",1.70908
"CN(CC(=O)Nc1ccc(F)c(F)c1F)c1ncnc2sccc12",-1.43512
"Cc1ccc(-c2nc(C#N)c(NCC3CCCO3)o2)cc1",-0.108719999999998
"COc1ccc(/C=N/NC(=O)C(=O)N2CCCC2)cc1OC",-0.228619999999999
"CCOC(=O)Cc1csc(NC(=O)CSc2cc(Cl)ccc2Cl)n1.O=C(O)C(=O)O",-1.73832
"COc1ccc(OC)c(/C=N/NC2=NS(=O)(=O)c3ccccc32)c1",1.79208
"CCOc1ccc(NC2=NCC(=O)N2Cc2cccs2)cc1.Cl",-1.89622
"COC(=O)c1nnn(-c2nonc2N)c1CSc1nc2ccccc2s1",-0.515719999999998
"CC(=O)CC1(O)C(=O)N(Cc2ccccc2)c2ccccc21",-1.70032
"COc1ccc(Cl)cc1NC(=O)CN(C)CC(=O)Nc1ccccc1C(F)(F)F",-1.19112
"N/C(=N\OC(=O)N1CCOCC1)c1ccccc1",0.112180000000002
"Cc1cc2ccccc2c(=O)n1CC(=O)NCC(=O)N1CCCC1",0.340480000000003
"O=C(O)c1cccc(NC(=O)c2cn(-c3ccccc3)nc2-c2cc3ccccc3o2)c1",1.49188
"CCC(=O)NCCc1c[nH]c2ccccc12",1.23508
"CC(C)CNS(=O)(=O)c1cc(C(=O)OC2CCOC2=O)c(Cl)cc1Cl",0.965180000000004
